Unnamed: 0,Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station,Link,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Snow Station,River Basin,Mar_SP,Mar_WC,Mar_Dens
310,2017,Hill Fire,155.0,D,,,201.0,Jul,,Jan,9.0,41.9808,-121.9741,Siskiyou,47,CA,,USW00024257,USW00024257 2017-07-01 00:00:00,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,brewer_creek,McCloud,87.5,43.0,0.49
311,2017,Smiley Fire,153.0,D,,,160.0,Jun,,Jan,9.0,33.98639,-117.21314,Riverside,33,CA,,USW00003171,USW00003171 2017-06-01 00:00:00,5.8,335.0,0.0,18.0,0.0,76.2,91.3,61.0,11.3,13.2,12.0,1.0,0,,,0,0,0
312,2017,Honey Fire,150.0,D,,,273.0,Oct,,Jan,9.0,39.74679,-121.67261,Butte,4,CA,,USW00024216,USW00024216 2017-10-01 00:00:00,8.3,77.0,1.0,5.0,0.66,65.9,81.8,50.0,3.31,27.11,47.0,1.0,0,,,0,0,0
313,2017,Olive Fire,150.0,D,,,196.0,Jul,,Jan,9.0,35.7751,-120.23656,San Luis Obispo,40,CA,,USW00093209,USW00093209 2017-07-01 00:00:00,7.2,372.0,0.0,27.0,0.0,77.0,98.7,55.3,12.47,15.97,32.0,1.0,0,,,0,0,0
314,2017,Lucy Fire,150.0,D,,,156.0,Jun,,Jan,9.0,35.6871,-120.3187,San Luis Obispo,40,CA,,USW00093209,USW00093209 2017-06-01 00:00:00,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,,,0,0,0
315,2017,41 Fire,150.0,D,,,128.0,May,,Jan,9.0,36.90967,-119.79315,Madera,20,CA,,USW00093193,USW00093193 2017-05-01 00:00:00,8.1,214.0,1.0,12.0,0.12,71.0,84.0,57.9,16.42,17.09,0.0,6.0,1,big_meadows,Kings,73.5,37.5,0.51
316,2017,Tower Fire,150.0,D,,,111.0,Apr,,Jan,9.0,34.30104,-117.45646,San Bernardino,36,CA,,USW00003102,USW00003102 2017-04-01 00:00:00,6.5,71.0,0.0,2.0,0.04,66.3,79.7,52.8,15.03,15.07,2.0,9.0,0,,,0,0,0
317,2017,River Fire,148.0,D,,,278.0,Oct,,Jan,9.0,40.46836,-123.51619,Trinity,53,CA,,USW00024213,USW00024213 2017-10-01 00:00:00,4.0,0.0,2.0,0.0,1.64,53.1,62.0,44.2,8.49,60.84,0.0,3.0,1,red_rock_mountain,Trinity,112.0,56.0,0.5
318,2017,Grape Fire,146.0,D,,,253.0,Sep,,Jan,9.0,39.02482,-123.1362,Mendocino,23,CA,,USW00023275,USW00023275 2017-09-01 00:00:00,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,,,0,0,0
319,2017,Soda Fire,143.0,D,,,262.0,Sep,,Jan,9.0,40.07613,-121.56858,Butte,4,CA,,USW00024216,USW00024216 2017-09-01 00:00:00,6.9,351.0,1.0,16.0,0.42,76.6,91.2,62.1,5.0,27.11,62.0,0.0,0,,,0,0,0
320,2017,Ranch Fire,140.0,D,,,198.0,Jul,,Jan,9.0,38.559707,-120.70013,El Dorado,9,CA,,USW00023232,USW00023232 2017-07-01 00:00:00,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,hams_station,Mokelumne,0.0,0.0,0.0
321,2017,French Fire,136.0,D,,,251.0,Sep,,Jan,9.0,38.5758,-120.915,El Dorado,9,CA,,USW00023232,USW00023232 2017-09-01 00:00:00,5.6,259.0,0.0,13.0,0.0,73.5,88.0,59.0,5.46,32.93,48.0,0.0,1,hams_station,Mokelumne,0.0,0.0,0.0
322,2017,Gorman Fire,135.0,D,,,200.0,Jul,,Jan,9.0,34.792882,-118.851943,Los Angeles,19,CA,,USW00023187,USW00023187 2017-07-01 00:00:00,13.0,499.0,0.0,24.0,0.0,81.1,92.5,69.7,8.98,12.78,18.0,0.0,0,,,0,0,0
323,2017,King Fire,135.0,D,,,155.0,Jun,,Jan,9.0,35.8556,-118.74542,Tulare,54,CA,,USW00023155,USW00023155 2017-06-01 00:00:00,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,mineral_king,Kaweah,86.5,44.0,0.51
324,2017,Skyway Fire,134.0,D,,,158.0,Jun,,Jan,9.0,39.69717,-121.75417,Butte,4,CA,,USW00024216,USW00024216 2017-06-01 00:00:00,8.5,457.0,1.0,21.0,0.13,79.9,94.2,65.6,20.85,27.11,14.0,5.0,0,,,0,0,0
325,2017,Point Fire,130.0,D,,,273.0,Oct,,Jan,9.0,38.40234,-120.52953,Calaveras,5,CA,,USW00093230,USW00093230 2017-10-01 00:00:00,3.6,0.0,1.0,0.0,0.47,44.8,63.1,26.5,6.48,45.99,0.0,3.0,1,hams_station,Mokelumne,0.0,0.0,0.0
326,2017,Border Fire,130.0,D,,,235.0,Sep,,Jan,9.0,32.6001,-116.76997,San Diego,37,CA,,USW00003178,USW00003178 2017-09-01 00:00:00,4.9,193.0,0.0,3.0,0.13,71.3,81.3,61.3,1.4200000000000002,13.38,1.0,0.0,0,,,0,0,0
327,2017,Olive Fire,130.0,D,,,113.0,May,,Jan,9.0,35.78286,-120.22647,San Luis Obispo,40,CA,,USW00093209,USW00093209 2017-05-01 00:00:00,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,,,0,0,0
328,2017,Oak Fire,128.0,D,,,173.0,Jul,,Jan,9.0,40.69554,-122.0122,Shasta,45,CA,,USW00024257,USW00024257 2017-07-01 00:00:00,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,mt_shasta,Sacramento,172.0,73.5,0.43
329,2017,Tumey Fire,126.0,D,,,110.0,Apr,,Jan,9.0,36.5355,-120.6585,Fresno,10,CA,,USW00023110,USW00023110 2017-04-01 00:00:00,9.8,2.0,3.0,0.0,0.67,60.5,76.4,44.7,9.16,9.83,0.0,10.0,1,big_meadows,Kings,73.5,37.5,0.51
330,2017,Coronado Fire,125.0,D,,,216.0,Aug,,Jan,9.0,37.62823,-120.30046,Mariposa,22,CA,,USW00023257,USW00023257 2017-08-01 00:00:00,6.5,488.0,0.0,27.0,0.0,80.7,96.8,64.6,6.210000000000001,15.81,52.0,0.0,1,snow_flat,Merced,169.0,85.0,0.5
331,2017,Twist Fire,124.0,D,,,202.0,Jul,,Jan,9.0,37.90014,-120.36005,Tuolumne,55,CA,,USW00023258,USW00023258 2017-07-01 00:00:00,7.8,560.0,0.0,31.0,0.0,83.1,99.9,66.3,11.9,16.779999999999998,33.0,1.0,1,eagle_meadow,Stanislaus,106.5,44.5,0.42
332,2017,Stewart Fire,122.0,D,,,207.0,Aug,,Jan,9.0,34.009026,-117.239099,Riverside,33,CA,,USW00003171,USW00003171 2017-08-01 00:00:00,5.6,500.0,1.0,23.0,0.28,81.1,95.8,66.5,2.48,13.2,47.0,0.0,0,,,0,0,0
333,2017,Margarita Fire,120.0,D,,,237.0,Sep,,Jan,9.0,35.31886,-120.50886,San Luis Obispo,40,CA,,USW00093206,USW00093206 2017-09-01 00:00:00,7.2,186.0,0.0,6.0,0.0,70.8,83.9,57.7,2.65,25.28,4.0,0.0,0,,,0,0,0
334,2017,Lamb Fire,120.0,D,,,136.0,May,,Jan,9.0,33.88287,-116.99651,Riverside,33,CA,,USW00003171,USW00003171 2017-05-01 00:00:00,5.8,135.0,0.0,9.0,0.02,68.0,80.9,55.0,12.239999999999998,13.2,5.0,2.0,0,,,0,0,0
335,2017,Maria Fire,117.0,D,,,189.0,Jul,,Jan,9.0,38.29113,-120.62177,Calaveras,5,CA,,USW00023237,USW00023237 2017-07-01 00:00:00,7.8,479.0,0.0,30.0,0.0,80.4,99.6,61.2,15.63,21.69,32.0,0.0,1,hams_station,Mokelumne,0.0,0.0,0.0
336,2017,Fallon Fire,116.0,D,,,281.0,Oct,,Jan,9.0,37.7393,-121.85663,Alameda,1,CA,,USW00023285,USW00023285 2017-10-01 00:00:00,4.7,45.0,0.0,2.0,0.13,63.9,79.8,48.0,2.12,25.51,21.0,0.0,0,,,0,0,0
337,2017,Canyon Fire,114.0,D,,,214.0,Aug,,Jan,9.0,38.49336,-122.2483,Napa,28,CA,,USW00093241,USW00093241 2017-08-01 00:00:00,7.2,450.0,0.0,28.0,0.01,79.5,96.6,62.4,20.730000000000004,46.74,48.0,1.0,0,,,0,0,0
338,2017,Flat Fire,111.0,D,,,229.0,Aug,,Jan,9.0,36.93332,-119.43376,Fresno,10,CA,,USW00093193,USW00093193 2017-08-01 00:00:00,6.9,627.0,0.0,30.0,0.0,85.2,99.5,70.9,7.14,17.09,54.0,0.0,1,big_meadows,Kings,73.5,37.5,0.51
339,2017,Lone Fire,111.0,D,,,164.0,Jun,,Jan,9.0,39.38416,-121.5786,Butte,4,CA,,USW00093205,USW00093205 2017-06-01 00:00:00,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,,,0,0,0
340,2017,Poly Fire,105.0,D,,,260.0,Sep,,Jan,9.0,35.3024,-120.65279,San Luis Obispo,40,CA,,USW00093206,USW00093206 2017-09-01 00:00:00,7.2,186.0,0.0,6.0,0.0,70.8,83.9,57.7,2.65,25.28,4.0,0.0,0,,,0,0,0
341,2017,Canyon Fire,105.0,D,,,157.0,Jun,,Jan,9.0,33.950382,-116.884446,Riverside,33,CA,,USW00093138,USW00093138 2017-06-01 00:00:00,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,,,0,0,0
342,2017,Humboldt Fire,103.0,D,,,98.0,Jul,,Apr,102.0,39.76243,-121.74121,Butte,4,CA,,USW00024216,USW00024216 2017-07-01 00:00:00,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,0,,,0,0,0
343,2017,Coalinga Fire,102.0,D,,,233.0,Aug,,Jan,9.0,36.36113,-120.32685,Fresno,10,CA,,USW00023110,USW00023110 2017-08-01 00:00:00,7.8,616.0,0.0,30.0,0.0,84.9,102.3,67.4,4.15,9.83,54.0,0.0,1,big_meadows,Kings,73.5,37.5,0.51
344,2017,Lariat Fire,101.0,D,,,183.0,Jul,,Jan,9.0,37.39801,-121.8179,Santa Clara,43,CA,,USW00023293,USW00023293 2017-07-01 00:00:00,6.9,200.0,0.0,6.0,0.0,71.4,84.1,58.7,14.04,18.4,5.0,0.0,0,,,0,0,0
345,2017,Church Fire,100.0,D,,,285.0,Oct,,Jan,9.0,32.64962,-116.37345,San Diego,37,CA,,USW00003164,USW00003164 2017-10-01 00:00:00,8.7,64.0,0.0,7.0,0.0,63.5,82.4,44.6,1.26,15.69,29.0,1.0,0,,,0,0,0
346,2017,Oakmont Fire (Central LNU Complex),100.0,D,,,192.0,Oct,,Apr,95.0,38.46123,-122.58152,Sonoma,49,CA,,USW00023213,USW00023213 2017-10-01 00:00:00,4.7,31.0,1.0,5.0,0.21,62.2,81.4,43.1,4.89,60.08,14.0,0.0,0,,,0,0,0
347,2017,Long Fire,100.0,D,,,278.0,Oct,,Jan,9.0,39.0199,-122.57487,Lake,17,CA,,USW00023275,USW00023275 2017-10-01 00:00:00,2.0,35.0,1.0,7.0,0.21,61.1,80.7,41.6,3.82,52.06,39.0,0.0,0,,,0,0,0
348,2017,Timm Fire,100.0,D,,,266.0,Oct,,Jan,9.0,38.43658,-121.97233,Solano,48,CA,,USW00093241,USW00093241 2017-10-01 00:00:00,6.3,44.0,1.0,4.0,0.14,64.9,82.1,47.7,3.82,46.74,43.0,0.0,0,,,0,0,0
349,2017,Bally Fire,100.0,D,,,237.0,Sep,,Jan,9.0,36.99092,-121.59899,Santa Clara,43,CA,,USW00023277,USW00023277 2017-09-01 00:00:00,4.7,127.0,0.0,4.0,0.18,67.8,79.9,55.7,7.180000000000001,37.510000000000005,1.0,0.0,0,,,0,0,0
350,2017,Parkfield Fire,100.0,D,,,237.0,Sep,,Jan,9.0,36.09486,-120.52189,Fresno,10,CA,,USW00093209,USW00093209 2017-09-01 00:00:00,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,1,big_meadows,Kings,73.5,37.5,0.51
351,2017,Tilton Fire,100.0,D,,,214.0,Aug,,Jan,9.0,37.14653,-121.68165,Santa Clara,43,CA,,USW00023277,USW00023277 2017-08-01 00:00:00,4.3,27.0,0.0,1.0,0.0,65.1,74.2,56.0,16.98,37.510000000000005,0.0,0.0,0,,,0,0,0
352,2017,Mile Fire,100.0,D,,,203.0,Jul,,Jan,9.0,34.19076,-117.26969,San Bernardino,36,CA,,USW00003171,USW00003171 2017-07-01 00:00:00,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,,,0,0,0
353,2017,Oak Fire,99.0,C,,,324.0,Nov,,Jan,9.0,34.035344,-116.940661,San Bernardino,36,CA,,USW00093138,USW00093138 2017-11-01 00:00:00,3.8,176.0,0.0,3.0,0.0,70.9,83.4,58.4,1.99,6.98,50.0,1.0,0,,,0,0,0
354,2017,Reed Fire,92.0,C,,,210.0,Aug,,Jan,9.0,33.57139,-116.8247,Riverside,33,CA,,USW00093138,USW00093138 2017-08-01 00:00:00,6.7,936.0,1.0,31.0,0.71,95.2,108.9,81.5,1.73,6.98,60.0,0.0,0,,,0,0,0
355,2017,Auberry Fire,91.0,C,,,177.0,Jul,,Jan,9.0,36.95104,-119.65621,Fresno,10,CA,,USW00093193,USW00093193 2017-07-01 00:00:00,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,big_meadows,Kings,73.5,37.5,0.51
356,2017,Wilbur Fire,91.0,C,,,148.0,Jun,,Jan,9.0,39.52499,-121.64897,Butte,4,CA,,USW00093205,USW00093205 2017-06-01 00:00:00,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,,,0,0,0
357,2017,Daulton Fire,90.0,C,,,179.0,Jul,,Jan,9.0,37.09773,-120.02027,Madera,20,CA,,USW00093242,USW00093242 2017-07-01 00:00:00,6.9,548.0,0.0,31.0,0.0,82.7,100.8,64.6,10.12,14.18,33.0,0.0,1,snow_flat,Merced,169.0,85.0,0.5
358,2017,Ridge Fire,87.0,C,,,270.0,Oct,,Jan,9.0,39.15016,-122.576,Lake,17,CA,,USW00023275,USW00023275 2017-10-01 00:00:00,2.0,35.0,1.0,7.0,0.21,61.1,80.7,41.6,3.82,52.06,39.0,0.0,0,,,0,0,0
359,2017,Vista Fire,86.0,C,,,288.0,Oct,,Jan,9.0,34.34949,-119.30918,Ventura,56,CA,,USW00093110,USW00093110 2017-10-01 00:00:00,6.7,95.0,0.0,4.0,0.0,66.5,77.1,55.7,0.31,19.500000000000004,1.0,0.0,0,,,0,0,0
360,2017,Saw Fire,85.0,C,,,206.0,Aug,,Jan,9.0,40.11794,-123.76099,Humboldt,12,CA,,USW00024213,USW00024213 2017-08-01 00:00:00,4.0,0.0,0.0,0.0,0.05,59.1,64.1,54.2,26.51,60.84,0.0,2.0,0,,,0,0,0
361,2017,Dollar Fire,85.0,C,,,194.0,Jul,,Jan,9.0,34.20152,-117.14466,San Bernardino,36,CA,,USW00003171,USW00003171 2017-07-01 00:00:00,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,,,0,0,0
362,2017,Ranch Fire,85.0,C,,,171.0,Jun,,Jan,9.0,37.3344,-121.71752,Santa Clara,43,CA,,USW00023293,USW00023293 2017-06-01 00:00:00,7.8,130.0,0.0,4.0,0.02,68.8,79.7,57.9,15.53,18.4,1.0,6.0,0,,,0,0,0
363,2017,Country Fire,82.0,C,,,210.0,Aug,,Jan,9.0,35.86596,-120.64584,Monterey,27,CA,,USW00093209,USW00093209 2017-08-01 00:00:00,6.7,366.0,0.0,24.0,0.0,76.7,96.0,57.5,5.56,15.97,49.0,0.0,0,,,0,0,0
364,2017,Loma Fire,81.0,C,,,277.0,Oct,,Jan,9.0,33.38613,-117.46709,San Diego,37,CA,,USW00003154,USW00003154 2017-10-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
365,2017,Holiday Fire,80.0,C,,,353.0,Dec,,Jan,9.0,38.869036,-119.61865,El Dorado,9,CA,,USW00093230,USW00093230 2017-12-01 00:00:00,4.0,0.0,0.0,0.0,0.14,34.0,49.3,18.7,8.12,45.99,0.0,7.0,1,echo_summit,American,102.5,46.0,0.45
366,2017,Mills File,79.0,C,,,237.0,Sep,,Jan,9.0,40.13278,-120.9204,Plumas,32,CA,,USW00023225,USW00023225 2017-09-01 00:00:00,5.4,106.0,3.0,3.0,1.13,62.8,70.7,54.8,21.770000000000003,87.17999999999999,1.0,1.0,1,eureka_lake,Feather,87.0,41.0,0.47
367,2017,Fountain Fire ,79.0,C,,,142.0,May,,Jan,9.0,35.89423,-119.00334,Tulare,54,CA,,USW00023155,USW00023155 2017-05-01 00:00:00,6.9,265.0,0.0,12.0,0.06,72.8,85.8,59.8,7.52,7.76,2.0,1.0,1,mineral_king,Kaweah,86.5,44.0,0.51
368,2017,Castro Fire,78.0,C,,,195.0,Jul,,Jan,9.0,36.96607,-121.55552,Santa Clara,43,CA,,USW00023277,USW00023277 2017-07-01 00:00:00,4.5,11.0,0.0,0.0,0.0,62.6,72.4,52.8,30.34,37.510000000000005,0.0,0.0,0,,,0,0,0
369,2017,Spring Fire ,78.0,C,,,146.0,Jun,,Jan,9.0,40.38944,-122.13088,Tehama,52,CA,,USW00024257,USW00024257 2017-06-01 00:00:00,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,red_rock_mountain,Trinity,112.0,56.0,0.5
370,2017,McCourtney Fire (Wind Complex),76.0,C,,,242.0,Oct,,Feb,40.0,39.19325,-121.08406,Nevada,29,CA,,USW00023225,USW00023225 2017-10-01 00:00:00,5.1,24.0,2.0,0.0,0.89,57.7,65.7,49.7,14.82,87.17999999999999,4.0,4.0,1,eureka_lake,Feather,87.0,41.0,0.47
371,2017,Tivy Fire,76.0,C,,,153.0,Jun,,Jan,9.0,36.8005,-119.35901,Fresno,10,CA,,USW00093193,USW00093193 2017-06-01 00:00:00,8.3,470.0,0.0,23.0,0.0,80.5,95.1,65.9,15.159999999999998,17.09,12.0,5.0,1,big_meadows,Kings,73.5,37.5,0.51
372,2017,Linne Fire,74.0,C,,,260.0,Sep,,Jan,9.0,35.5956,-120.56068,San Luis Obispo,40,CA,,USW00093209,USW00093209 2017-09-01 00:00:00,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,0,,,0,0,0
373,2017,Axel Fire,74.0,C,,,180.0,Jul,,Jan,9.0,38.7803,-120.97111,El Dorado,9,CA,,USW00023232,USW00023232 2017-07-01 00:00:00,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,hams_station,Mokelumne,0.0,0.0,0.0
374,2017,Bryant Fire,74.0,C,,,179.0,Jul,,Jan,9.0,34.07612,-117.06765,San Bernardino,36,CA,,USW00003171,USW00003171 2017-07-01 00:00:00,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,,,0,0,0
375,2017,Lynch Fire,73.0,C,,,277.0,Oct,,Jan,9.0,35.78616,-120.96514,San Luis Obispo,40,CA,,USW00093209,USW00093209 2017-10-01 00:00:00,4.7,43.0,0.0,9.0,0.09,62.9,84.1,41.6,1.16,15.97,37.0,0.0,0,,,0,0,0
376,2017,Ellis Fire,72.0,C,,,190.0,Jul,,Jan,9.0,33.75526,-117.25075,Riverside,33,CA,,USW00003171,USW00003171 2017-07-01 00:00:00,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,,,0,0,0
377,2017,Camatta Fire,70.0,C,,,205.0,Aug,,Jan,9.0,35.4403,-120.2913,San Luis Obispo,40,CA,,USW00093206,USW00093206 2017-08-01 00:00:00,6.9,119.0,0.0,1.0,0.0,68.8,79.9,57.6,9.23,25.28,6.0,0.0,0,,,0,0,0
378,2017,Sand Fire,70.0,C,,,189.0,Jul,,Jan,9.0,39.01224,-122.20127,Colusa,6,CA,,USW00093205,USW00093205 2017-07-01 00:00:00,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,0,,,0,0,0
379,2017,Felipe Fire,70.0,C,,,182.0,Jul,,Jan,9.0,37.25014,-121.68562,Santa Clara,43,CA,,USW00023293,USW00023293 2017-07-01 00:00:00,6.9,200.0,0.0,6.0,0.0,71.4,84.1,58.7,14.04,18.4,5.0,0.0,0,,,0,0,0
380,2017,Manning Fire,70.0,C,,,130.0,May,,Jan,9.0,36.60736,-120.5828,Fresno,10,CA,,USW00093242,USW00093242 2017-05-01 00:00:00,7.6,167.0,0.0,10.0,0.01,69.5,84.6,54.4,13.56,14.18,0.0,5.0,1,big_meadows,Kings,73.5,37.5,0.51
381,2017,Hill Fire,69.0,C,,,230.0,Aug,,Jan,9.0,36.7279,-119.28241,Fresno,10,CA,,USW00093193,USW00093193 2017-08-01 00:00:00,6.9,627.0,0.0,30.0,0.0,85.2,99.5,70.9,7.14,17.09,54.0,0.0,1,big_meadows,Kings,73.5,37.5,0.51
382,2017,Clay Fire,68.0,C,,,143.0,Jun,,Jan,9.0,38.33707,-121.11113,Sacramento,34,CA,,USW00023232,USW00023232 2017-06-01 00:00:00,6.7,297.0,1.0,16.0,0.1,74.5,90.1,58.9,27.14,32.93,7.0,6.0,0,,,0,0,0
383,2017,River Fire,67.0,C,,,146.0,Jun,,Jan,9.0,40.03392,-120.1064,Lassen,18,CA,,USW00023185,USW00023185 2017-06-01 00:00:00,7.4,271.0,0.0,16.0,0.12,72.5,88.1,56.9,12.38,14.349999999999998,2.0,4.0,1,eureka_lake,Feather,87.0,41.0,0.47
384,2017,Orange Fire,65.0,C,,,163.0,Jun,,Jan,9.0,37.82934,-120.68992,Stanislaus,50,CA,,USW00023258,USW00023258 2017-06-01 00:00:00,8.9,398.0,0.0,22.0,0.0,78.0,93.4,62.7,13.94,16.779999999999998,11.0,6.0,1,hams_station,Mokelumne,0.0,0.0,0.0
385,2017,Placentia Fire,63.0,C,,,200.0,Jul,,Jan,9.0,33.81976,-117.18552,Riverside,33,CA,,USW00003171,USW00003171 2017-07-01 00:00:00,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,,,0,0,0
386,2017,Westfall Fire,63.0,C,,,157.0,Jun,,Jan,9.0,37.36914,-120.0088,Mariposa,22,CA,,USW00093242,USW00093242 2017-06-01 00:00:00,7.8,380.0,0.0,23.0,0.0,77.4,94.4,60.5,11.99,14.18,10.0,2.0,1,snow_flat,Merced,169.0,85.0,0.5
387,2017,Montezuma Fire,62.0,C,,,229.0,Aug,,Jan,9.0,33.20988,-116.46989,San Diego,37,CA,,USW00053120,USW00053120 2017-08-01 00:00:00,4.9,338.0,1.0,20.0,0.17,75.9,92.1,59.7,8.379999999999999,21.59,37.0,0.0,0,,,0,0,0
388,2017,Bottle Fire,62.0,C,,,211.0,Aug,,Jan,9.0,38.94599,-122.81135,Lake,17,CA,,USW00023275,USW00023275 2017-08-01 00:00:00,3.8,381.0,0.0,27.0,0.0,77.3,97.2,57.3,19.6,52.06,43.0,0.0,0,,,0,0,0
389,2017,Lake Fire,62.0,C,,,180.0,Jul,,Jan,9.0,37.64898,-120.4925,Stanislaus,50,CA,,USW00023258,USW00023258 2017-07-01 00:00:00,7.8,560.0,0.0,31.0,0.0,83.1,99.9,66.3,11.9,16.779999999999998,33.0,1.0,1,snow_flat,Merced,169.0,85.0,0.5
390,2017,Bolla Fire,60.0,C,,,160.0,Jun,,Jan,9.0,40.32063,-122.83208,Tehama,52,CA,,USW00024257,USW00024257 2017-06-01 00:00:00,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,red_rock_mountain,Trinity,112.0,56.0,0.5
391,2017,Fox Fire,59.0,C,,,189.0,Jul,,Jan,9.0,36.18815,-118.78928,Tulare,54,CA,,USW00053119,USW00053119 2017-07-01 00:00:00,6.3,582.0,0.0,31.0,0.0,83.8,101.6,66.0,8.2,10.669999999999998,35.0,1.0,1,mineral_king,Kaweah,86.5,44.0,0.51
392,2017,Quail Fire,59.0,C,,,184.0,Jul,,Jan,9.0,38.18303,-120.85322,Calaveras,5,CA,,USW00023237,USW00023237 2017-07-01 00:00:00,7.8,479.0,0.0,30.0,0.0,80.4,99.6,61.2,15.63,21.69,32.0,0.0,1,hams_station,Mokelumne,0.0,0.0,0.0
393,2017,Silver Fire,58.0,C,,,275.0,Oct,,Jan,9.0,36.7528,-119.2288,Fresno,10,CA,,USW00093193,USW00093193 2017-10-01 00:00:00,4.0,68.0,0.0,0.0,0.09,65.7,79.9,51.4,3.7,17.09,46.0,1.0,1,big_meadows,Kings,73.5,37.5,0.51
394,2017,Slides Fire,58.0,C,,,246.0,Sep,,Jan,9.0,39.42604,-123.03344,Lake,17,CA,,USW00023275,USW00023275 2017-09-01 00:00:00,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,,,0,0,0
395,2017,Hogback Fire,58.0,C,,,190.0,Jul,,Jan,9.0,36.64404,-118.99944,Tulare,54,CA,,USW00093193,USW00093193 2017-07-01 00:00:00,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,big_meadows,Kings,73.5,37.5,0.51
396,2017,Tower Fire,58.0,C,,,179.0,Jul,,Jan,9.0,35.346,-120.62825,San Luis Obispo,40,CA,,USW00093206,USW00093206 2017-07-01 00:00:00,6.5,109.0,0.0,3.0,0.0,68.3,81.6,55.0,19.71,25.28,4.0,1.0,0,,,0,0,0
397,2017,Live Fire,57.0,C,,,200.0,Jul,,Jan,9.0,40.1583,-122.3209,Tehama,52,CA,,USW00024216,USW00024216 2017-07-01 00:00:00,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,1,red_rock_mountain,Trinity,112.0,56.0,0.5
398,2017,Freedom Fire,57.0,C,,,176.0,Jul,,Jan,9.0,36.81476,-119.51592,Fresno,10,CA,,USW00093193,USW00093193 2017-07-01 00:00:00,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,big_meadows,Kings,73.5,37.5,0.51
399,2017,Bogus Fire,56.0,C,,,160.0,Jun,,Jan,9.0,41.93006,-122.36545,Siskiyou,47,CA,,USW00024257,USW00024257 2017-06-01 00:00:00,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,brewer_creek,McCloud,87.5,43.0,0.49
400,2017,Estate Fire,55.0,C,,,257.0,Sep,,Jan,9.0,38.4446,-122.0041,Solano,48,CA,,USW00093241,USW00093241 2017-09-01 00:00:00,6.5,301.0,0.0,15.0,0.0,74.8,90.2,59.4,7.94,46.74,58.0,0.0,0,,,0,0,0
