,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
65277,Small,5.6,325.0,0.0,18.0,0.01,75.8,91.0,60.6,5.699999999999999,6.73,2.0,4.0,0.0,0.0,0.0,0.0,2063.6232,0,0,0,0,0,0,1,0,0,0,0,0
65296,Small,5.6,325.0,0.0,18.0,0.01,75.8,91.0,60.6,5.699999999999999,6.73,2.0,4.0,0.0,0.0,0.0,0.0,2102.9928,0,0,0,0,0,0,1,0,0,0,0,0
65309,Large,5.6,550.0,0.0,28.0,0.0,82.8,98.0,67.5,5.39,6.73,20.0,1.0,0.0,0.0,0.0,0.0,1922.5488,0,0,0,0,0,1,0,0,0,0,0,0
65341,Small,5.6,550.0,0.0,28.0,0.0,82.8,98.0,67.5,5.39,6.73,20.0,1.0,0.0,0.0,0.0,0.0,1423.8672,0,0,0,0,0,1,0,0,0,0,0,0
65384,Very Large,6.9,829.0,0.0,31.0,0.0,91.7,106.8,76.7,1.5300000000000002,3.1300000000000003,61.0,1.0,0.0,0.0,0.0,0.0,1601.0304,0,1,0,0,0,0,0,0,0,0,0,0
65385,Small,6.9,829.0,0.0,31.0,0.0,91.7,106.8,76.7,1.5300000000000002,3.1300000000000003,61.0,1.0,0.0,0.0,0.0,0.0,4868.7072,0,1,0,0,0,0,0,0,0,0,0,0
65399,Very Large,8.1,999.0,1.0,31.0,0.34,97.2,109.8,84.6,1.32,3.1300000000000003,56.0,0.0,0.0,0.0,0.0,0.0,3251.2728,0,0,0,0,0,1,0,0,0,0,0,0
65459,Very Large,4.5,274.0,0.0,17.0,0.0,74.1,91.1,57.2,3.29,6.73,48.0,0.0,0.0,0.0,0.0,0.0,2942.8776000000003,0,0,0,0,0,0,0,0,0,0,0,1
65463,Medium,6.7,654.0,0.0,30.0,0.06,86.8,100.4,73.3,1.14,3.1300000000000003,62.0,1.0,0.0,0.0,0.0,0.0,2854.2960000000003,0,0,0,0,0,0,0,0,0,0,0,1
65466,Medium,4.5,274.0,0.0,17.0,0.0,74.1,91.1,57.2,3.29,6.73,48.0,0.0,0.0,0.0,0.0,0.0,1902.864,0,0,0,0,0,0,0,0,0,0,0,1
65476,Medium,4.7,42.0,0.0,3.0,0.0,64.6,78.4,50.8,1.9,6.73,37.0,0.0,0.0,0.0,0.0,0.0,1860.2136,0,0,0,0,0,0,0,0,0,0,1,0
65478,Medium,6.5,294.0,0.0,12.0,0.0,74.5,87.4,61.5,0.49,3.1300000000000003,61.0,0.0,0.0,0.0,0.0,0.0,3221.7456,0,0,0,0,0,0,0,0,0,0,1,0
65565,Very Large,7.8,0.0,1.0,0.0,0.24,50.9,64.5,37.4,0.7000000000000001,2.08,4.0,4.0,0.0,0.0,0.0,0.0,1459.956,0,0,0,0,1,0,0,0,0,0,0,0
65632,Large,6.3,0.0,0.0,0.0,0.11,51.2,67.0,35.4,1.2000000000000002,2.6500000000000004,4.0,4.0,0.0,0.0,0.0,0.0,557.736,0,0,0,0,1,0,0,0,0,0,0,0
65663,Small,4.5,2.0,2.0,0.0,0.46,54.7,68.6,40.8,0.94,2.08,0.0,5.0,0.0,0.0,0.0,0.0,1538.6952,0,0,0,1,0,0,0,0,0,0,0,0
65681,Medium,7.8,0.0,1.0,0.0,0.24,50.9,64.5,37.4,0.7000000000000001,2.08,4.0,4.0,0.0,0.0,0.0,0.0,1998.0072,0,0,0,0,1,0,0,0,0,0,0,0
65720,Very Large,5.1,16.0,0.0,3.0,0.13,60.7,76.4,45.0,1.4,2.08,0.0,3.0,0.0,0.0,0.0,0.0,1361.5320000000002,0,0,0,0,0,0,0,1,0,0,0,0
65747,Small,5.1,26.0,1.0,2.0,0.55,61.3,74.3,48.4,1.5300000000000002,2.08,3.0,2.0,0.0,0.0,0.0,0.0,1922.5488,1,0,0,0,0,0,0,0,0,0,0,0
65828,Very Large,5.1,26.0,1.0,2.0,0.55,61.3,74.3,48.4,1.5300000000000002,2.08,3.0,2.0,0.0,0.0,0.0,0.0,643.0368000000001,1,0,0,0,0,0,0,0,0,0,0,0
65841,Medium,6.0,68.0,0.0,3.0,0.0,66.4,80.1,52.6,2.08,2.08,5.0,1.0,0.0,0.0,0.0,0.0,1210.6152,0,0,0,0,0,0,0,0,1,0,0,0
65971,Large,9.6,933.0,0.0,31.0,0.0,95.1,107.9,82.3,0.76,0.8,56.0,0.0,0.0,0.0,0.0,0.0,239.4984,0,0,0,0,0,1,0,0,0,0,0,0
66353,Small,9.2,363.0,0.0,14.0,0.03,76.6,90.4,62.9,4.540000000000001,4.540000000000001,11.0,0.0,0.0,0.0,0.0,0.0,1663.3656,0,0,0,0,0,0,0,0,1,0,0,0
66511,Medium,7.4,766.0,0.0,30.0,0.0,90.5,107.2,73.8,3.29,4.540000000000001,23.0,0.0,0.0,0.0,0.0,0.0,2647.6056000000003,0,0,0,0,0,0,1,0,0,0,0,0
66675,Small,5.4,293.0,0.0,25.0,0.0,74.4,93.6,55.2,0.28,2.83,61.0,0.0,0.0,0.0,0.0,0.0,-213.252,0,0,0,0,0,0,0,0,0,0,1,0
66689,Large,5.8,852.0,0.0,31.0,0.08,92.5,105.3,79.6,1.04,4.540000000000001,61.0,1.0,0.0,0.0,0.0,0.0,1761.7896,0,1,0,0,0,0,0,0,0,0,0,0
66832,Small,4.3,7.0,0.0,0.0,0.05,58.2,71.2,45.2,6.6,6.659999999999999,0.0,7.0,0.0,0.0,0.0,0.0,2391.7032,0,0,0,0,0,0,0,1,0,0,0,0
66880,Small,4.5,1.0,2.0,0.0,0.49,56.7,72.9,40.4,2.25,2.53,0.0,2.0,0.0,0.0,0.0,0.0,-131.232,0,0,0,1,0,0,0,0,0,0,0,0
66947,Small,4.9,157.0,0.0,5.0,0.04,70.1,81.2,59.0,5.6,6.659999999999999,11.0,0.0,0.0,0.0,0.0,0.0,875.9736,0,0,0,0,0,0,1,0,0,0,0,0
66958,Large,9.4,619.0,0.0,28.0,0.01,85.6,99.6,71.7,1.13,1.34,40.0,0.0,0.0,0.0,0.0,0.0,282.1488,0,0,0,0,0,0,1,0,0,0,0,0
66982,Small,4.9,157.0,0.0,5.0,0.04,70.1,81.2,59.0,5.6,6.659999999999999,11.0,0.0,0.0,0.0,0.0,0.0,1538.6952,0,0,0,0,0,0,1,0,0,0,0,0
67074,Medium,5.8,833.0,0.0,31.0,0.0,91.9,107.3,76.4,1.09,4.109999999999999,52.0,0.0,0.0,0.0,0.0,0.0,1538.6952,0,1,0,0,0,0,0,0,0,0,0,0
67102,Very Large,4.5,429.0,0.0,21.0,0.0,78.8,94.3,63.4,3.02,6.659999999999999,36.0,0.0,0.0,0.0,0.0,0.0,2043.9384,0,1,0,0,0,0,0,0,0,0,0,0
67168,Small,5.6,0.0,4.0,0.0,2.12,55.9,67.5,44.3,0.97,4.55,2.0,1.0,0.0,0.0,0.0,0.0,249.3408,0,0,0,0,1,0,0,0,0,0,0,0
67179,Medium,6.5,196.0,0.0,14.0,0.0,70.7,87.8,53.6,0.11,2.53,61.0,1.0,0.0,0.0,0.0,0.0,-170.60160000000002,0,0,0,0,0,0,0,0,0,0,1,0
67182,Large,6.5,196.0,0.0,14.0,0.0,70.7,87.8,53.6,0.11,2.53,61.0,1.0,0.0,0.0,0.0,0.0,-190.2864,0,0,0,0,0,0,0,0,0,0,1,0
67266,Very Large,5.4,65.0,1.0,2.0,0.13,65.5,78.4,52.6,10.68,10.71,0.0,5.0,0.0,0.0,0.0,0.0,780.8304,0,0,0,0,0,0,0,0,1,0,0,0
67362,Very Large,6.5,795.0,0.0,28.0,0.0,93.4,108.4,78.4,5.34,6.66,47.0,0.0,0.0,0.0,0.0,0.0,2207.9784,0,0,0,0,0,1,0,0,0,0,0,0
67382,Medium,5.1,339.0,0.0,12.0,0.0,75.9,89.5,62.4,8.450000000000001,10.71,8.0,1.0,0.0,0.0,0.0,0.0,1443.552,0,0,0,0,0,1,0,0,0,0,0,0
67437,Large,3.8,342.0,0.0,20.0,0.01,76.4,92.6,60.3,1.4,10.71,34.0,0.0,0.0,0.0,0.0,0.0,2122.6776,0,0,0,0,0,0,0,0,0,0,0,1
67504,Large,3.8,342.0,0.0,20.0,0.01,76.4,92.6,60.3,1.4,10.71,34.0,0.0,0.0,0.0,0.0,0.0,898.9392,0,0,0,0,0,0,0,0,0,0,0,1
67619,Small,7.6,0.0,2.0,0.0,0.6,52.3,62.7,42.0,11.03,11.63,0.0,12.0,0.0,0.0,0.0,0.0,331.36080000000004,1,0,0,0,0,0,0,0,0,0,0,0
67622,Medium,6.9,20.0,0.0,1.0,0.0,62.7,76.2,49.2,15.46,17.3,0.0,6.0,0.0,0.0,0.0,0.0,1650.2424,0,0,0,0,0,0,0,0,1,0,0,0
67632,Medium,8.5,202.0,0.0,20.0,0.0,71.6,92.2,51.0,12.68,13.74,16.0,4.0,0.0,0.0,0.0,0.0,1066.26,0,0,0,0,0,0,1,0,0,0,0,0
67633,Large,8.5,202.0,0.0,20.0,0.0,71.6,92.2,51.0,12.68,13.74,16.0,4.0,0.0,0.0,0.0,0.0,1876.6176,0,0,0,0,0,0,1,0,0,0,0,0
67640,Medium,8.3,215.0,0.0,14.0,0.04,71.6,88.7,54.6,12.58,13.74,35.0,0.0,0.0,0.0,0.0,0.0,1519.0104,0,0,0,0,0,1,0,0,0,0,0,0
67652,Small,6.9,24.0,0.0,0.0,0.0,65.0,77.0,53.1,10.12,17.3,2.0,0.0,0.0,0.0,0.0,0.0,1473.0792,0,1,0,0,0,0,0,0,0,0,0,0
67658,Large,7.4,271.0,0.0,23.0,0.0,73.7,94.3,53.1,8.78,13.74,34.0,0.0,0.0,0.0,0.0,0.0,1361.5320000000002,0,1,0,0,0,0,0,0,0,0,0,0
67685,Medium,8.3,215.0,0.0,14.0,0.04,71.6,88.7,54.6,12.58,13.74,35.0,0.0,0.0,0.0,0.0,0.0,1013.7672,0,0,0,0,0,1,0,0,0,0,0,0
67697,Small,7.4,271.0,0.0,23.0,0.0,73.7,94.3,53.1,8.78,13.74,34.0,0.0,0.0,0.0,0.0,0.0,1174.5264,0,1,0,0,0,0,0,0,0,0,0,0
67712,Large,9.4,36.0,1.0,4.0,0.13,62.5,81.1,44.0,5.69,5.83,2.0,4.0,0.0,0.0,0.0,0.0,1377.936,0,0,0,0,0,0,0,0,1,0,0,0
67733,Medium,10.1,160.0,0.0,19.0,0.0,69.9,89.7,50.0,3.61,5.83,6.0,1.0,0.0,0.0,0.0,0.0,1190.9304,0,0,0,0,0,0,1,0,0,0,0,0
67737,Small,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,0.0,0.0,0.0,0.0,1095.7872,0,0,0,0,0,1,0,0,0,0,0,0
67755,Small,5.6,26.0,1.0,2.0,0.24,62.8,74.9,50.8,1.19,17.3,3.0,0.0,0.0,0.0,0.0,0.0,1929.1104,0,0,0,0,0,0,0,0,0,0,1,0
67773,Medium,8.5,18.0,0.0,1.0,0.0,62.3,75.7,48.8,2.6,5.630000000000001,2.0,1.0,0.0,0.0,0.0,0.0,246.06,0,0,0,0,0,0,1,0,0,0,0,0
67776,Medium,10.1,160.0,0.0,19.0,0.0,69.9,89.7,50.0,3.61,5.83,6.0,1.0,0.0,0.0,0.0,0.0,1233.5808,0,0,0,0,0,0,1,0,0,0,0,0
67777,Small,10.1,160.0,0.0,19.0,0.0,69.9,89.7,50.0,3.61,5.83,6.0,1.0,0.0,0.0,0.0,0.0,1364.8128000000002,0,0,0,0,0,0,1,0,0,0,0,0
67784,Small,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,0.0,0.0,0.0,0.0,1368.0936000000002,0,0,0,0,0,1,0,0,0,0,0,0
67791,Small,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,0.0,0.0,0.0,0.0,1594.4688,0,0,0,0,0,1,0,0,0,0,0,0
67797,Large,7.4,208.0,0.0,18.0,0.0,71.6,91.7,51.5,1.52,5.83,43.0,0.0,0.0,0.0,0.0,0.0,2188.2936,0,1,0,0,0,0,0,0,0,0,0,0
67812,Medium,6.0,212.0,0.0,18.0,0.02,71.2,91.0,51.4,1.2800000000000002,5.83,42.0,0.0,0.0,0.0,0.0,0.0,1003.9248,0,0,0,0,0,0,0,0,0,0,0,1
67860,Large,8.3,83.0,2.0,9.0,0.88,64.0,80.8,47.2,9.6,9.6,0.0,5.0,0.0,0.0,0.0,0.0,718.4952000000001,0,0,0,0,0,0,0,0,1,0,0,0
67874,Small,8.3,365.0,0.0,28.0,0.02,76.8,98.1,55.5,5.05,9.6,22.0,2.0,0.0,0.0,0.0,0.0,1519.0104,0,0,0,0,0,1,0,0,0,0,0,0
67877,Medium,8.3,365.0,0.0,28.0,0.02,76.8,98.1,55.5,5.05,9.6,22.0,2.0,0.0,0.0,0.0,0.0,1043.2944,0,0,0,0,0,1,0,0,0,0,0,0
67879,Large,6.5,87.0,0.0,2.0,0.0,67.4,81.5,53.2,6.539999999999999,14.34,3.0,2.0,0.0,0.0,0.0,0.0,1138.4376,0,0,0,0,0,1,0,0,0,0,0,0
67880,Small,8.3,365.0,0.0,28.0,0.02,76.8,98.1,55.5,5.05,9.6,22.0,2.0,0.0,0.0,0.0,0.0,889.0968,0,0,0,0,0,1,0,0,0,0,0,0
67884,Very Large,6.5,87.0,0.0,2.0,0.0,67.4,81.5,53.2,6.539999999999999,14.34,3.0,2.0,0.0,0.0,0.0,0.0,1824.1248,0,0,0,0,0,1,0,0,0,0,0,0
67890,Medium,6.7,16.0,0.0,0.0,0.0,64.6,74.3,54.9,5.6,11.39,1.0,0.0,0.0,0.0,0.0,0.0,859.5696,0,1,0,0,0,0,0,0,0,0,0,0
67902,Small,6.5,225.0,0.0,20.0,0.0,72.5,92.8,52.2,3.3000000000000003,9.6,51.0,0.0,0.0,0.0,0.0,0.0,1952.076,0,0,0,0,0,0,0,0,0,0,0,1
67903,Small,6.5,225.0,0.0,20.0,0.0,72.5,92.8,52.2,3.3000000000000003,9.6,51.0,0.0,0.0,0.0,0.0,0.0,1095.7872,0,0,0,0,0,0,0,0,0,0,0,1
67960,Large,6.5,87.0,0.0,2.0,0.0,67.4,81.5,53.2,6.539999999999999,14.34,3.0,2.0,0.0,0.0,0.0,0.0,2555.7432000000003,0,0,0,0,0,1,0,0,0,0,0,0
67971,Large,6.5,225.0,0.0,20.0,0.0,72.5,92.8,52.2,3.3000000000000003,9.6,51.0,0.0,0.0,0.0,0.0,0.0,1450.1136,0,0,0,0,0,0,0,0,0,0,0,1
67988,Large,9.4,43.0,0.0,7.0,0.0,63.9,82.1,45.7,6.41,6.73,3.0,2.0,0.0,0.0,0.0,0.0,1459.956,0,0,0,0,0,0,0,0,1,0,0,0
67992,Large,9.4,24.0,0.0,2.0,0.01,62.0,75.4,48.5,13.79,14.16,2.0,2.0,0.0,0.0,0.0,0.0,583.9824,0,0,0,0,0,0,0,0,1,0,0,0
68001,Medium,8.9,5.0,0.0,1.0,0.0,59.0,70.7,47.2,8.39,8.73,2.0,3.0,0.0,0.0,0.0,0.0,1489.4832,0,0,0,0,0,0,0,0,1,0,0,0
68027,Medium,9.4,24.0,0.0,2.0,0.01,62.0,75.4,48.5,13.79,14.16,2.0,2.0,0.0,0.0,0.0,0.0,1886.46,0,0,0,0,0,0,0,0,1,0,0,0
68042,Medium,11.0,145.0,0.0,15.0,0.0,69.3,87.7,51.0,5.800000000000001,6.73,10.0,0.0,0.0,0.0,0.0,0.0,1341.8472000000002,0,0,0,0,0,0,1,0,0,0,0,0
68046,Medium,7.8,240.0,0.0,20.0,0.0,72.6,91.6,53.6,4.130000000000001,6.73,22.0,0.0,0.0,0.0,0.0,0.0,1541.976,0,0,0,0,0,1,0,0,0,0,0,0
68062,Small,7.4,254.0,0.0,21.0,0.0,73.2,92.6,53.8,3.47,6.73,35.0,0.0,0.0,0.0,0.0,0.0,1233.5808,0,1,0,0,0,0,0,0,0,0,0,0
68080,Small,7.6,64.0,1.0,7.0,0.84,64.5,81.5,47.4,17.599999999999998,21.48,0.0,6.0,0.0,0.0,0.0,0.0,1020.3288,0,0,0,0,0,0,0,0,1,0,0,0
68093,Small,8.9,72.0,0.0,6.0,0.02,65.8,83.3,48.3,16.970000000000002,21.48,7.0,3.0,0.0,0.0,0.0,0.0,1328.7240000000002,0,0,0,0,0,0,1,0,0,0,0,0
68112,Very Large,7.8,381.0,0.0,29.0,0.0,77.3,98.3,56.3,11.92,21.48,13.0,1.0,0.0,0.0,0.0,0.0,1184.3688,0,0,0,0,0,1,0,0,0,0,0,0
68114,Medium,7.8,381.0,0.0,29.0,0.0,77.3,98.3,56.3,11.92,21.48,13.0,1.0,0.0,0.0,0.0,0.0,1089.2256,0,0,0,0,0,1,0,0,0,0,0,0
68120,Large,7.8,240.0,0.0,20.0,0.0,72.6,91.6,53.6,4.130000000000001,6.73,22.0,0.0,0.0,0.0,0.0,0.0,1587.9072,0,0,0,0,0,1,0,0,0,0,0,0
68140,Small,4.9,29.0,5.0,7.0,3.88,60.4,75.5,45.4,0.07,6.73,41.0,0.0,0.0,0.0,0.0,0.0,974.3976,0,0,0,0,0,0,0,0,0,0,1,0
68155,Medium,8.7,0.0,0.0,0.0,0.0,60.2,70.3,50.1,16.5,18.62,0.0,4.0,0.0,0.0,0.0,0.0,2096.4312,0,0,0,0,0,0,1,0,0,0,0,0
68164,Small,7.2,47.0,0.0,0.0,0.0,66.1,77.8,54.5,19.62,32.4,0.0,3.0,0.0,0.0,0.0,0.0,1689.612,0,0,0,0,0,1,0,0,0,0,0,0
68165,Small,7.2,47.0,0.0,0.0,0.0,66.1,77.8,54.5,19.62,32.4,0.0,3.0,0.0,0.0,0.0,0.0,1246.704,0,0,0,0,0,1,0,0,0,0,0,0
68175,Small,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1446.8328,0,1,0,0,0,0,0,0,0,0,0,0
68176,Large,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1902.864,0,1,0,0,0,0,0,0,0,0,0,0
68182,Medium,6.0,45.0,0.0,1.0,0.0,66.0,77.3,54.7,11.86,32.4,0.0,0.0,0.0,0.0,0.0,0.0,1637.1192,0,1,0,0,0,0,0,0,0,0,0,0
68184,Small,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1236.8616,0,1,0,0,0,0,0,0,0,0,0,0
68186,Medium,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1958.6376,0,1,0,0,0,0,0,0,0,0,0,0
68214,Medium,6.0,45.0,0.0,1.0,0.0,66.0,77.3,54.7,11.86,32.4,0.0,0.0,0.0,0.0,0.0,0.0,282.1488,0,1,0,0,0,0,0,0,0,0,0,0
68233,Small,5.8,13.0,0.0,2.0,0.0,61.1,79.4,42.7,1.54,21.48,37.0,0.0,0.0,0.0,0.0,0.0,1099.068,0,0,0,0,0,0,0,0,0,0,1,0
68236,Small,6.5,30.0,1.0,3.0,0.41,62.2,75.0,49.5,2.6699999999999995,32.4,4.0,0.0,0.0,0.0,0.0,0.0,377.292,0,0,0,0,0,0,0,0,0,0,1,0
68243,Very Large,7.2,5.0,1.0,0.0,1.63,60.1,71.2,49.1,22.54,22.95,0.0,18.0,0.0,0.0,0.0,0.0,2125.9584,0,0,0,0,0,0,0,0,1,0,0,0
68250,Medium,8.1,258.0,0.0,22.0,0.0,73.3,92.3,54.3,14.0,13.46,8.0,7.0,0.0,0.0,0.0,0.0,1003.9248,0,0,0,0,0,0,1,0,0,0,0,0
68278,Large,7.2,36.0,0.0,1.0,0.0,66.0,76.4,55.5,13.739999999999998,22.95,5.0,0.0,0.0,0.0,0.0,0.0,1998.0072,0,1,0,0,0,0,0,0,0,0,0,0
68281,Very Large,6.3,154.0,0.0,14.0,0.0,70.0,88.8,51.2,8.02,13.46,48.0,0.0,0.0,0.0,0.0,0.0,1591.188,0,1,0,0,0,0,0,0,0,0,0,0
68282,Small,6.5,30.0,1.0,3.0,0.41,62.2,75.0,49.5,2.6699999999999995,32.4,4.0,0.0,0.0,0.0,0.0,0.0,1138.4376,0,0,0,0,0,0,0,0,0,0,1,0
68295,Large,8.1,258.0,0.0,22.0,0.0,73.3,92.3,54.3,14.0,13.46,8.0,7.0,0.0,0.0,0.0,0.0,1043.2944,0,0,0,0,0,0,1,0,0,0,0,0
68313,Large,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,0.0,0.0,0.0,0.0,1125.3144,0,0,0,0,0,1,0,0,0,0,0,0
68315,Very Large,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,0.0,0.0,0.0,0.0,1991.4456,0,0,0,0,0,1,0,0,0,0,0,0
68321,Very Large,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,0.0,0.0,0.0,0.0,1148.28,0,0,0,0,0,1,0,0,0,0,0,0
68334,Small,7.2,36.0,0.0,1.0,0.0,66.0,76.4,55.5,13.739999999999998,22.95,5.0,0.0,0.0,0.0,0.0,0.0,511.8048,0,1,0,0,0,0,0,0,0,0,0,0
68358,Large,4.0,0.0,1.0,0.0,0.82,46.1,61.3,30.9,0.8,13.46,1.0,2.0,0.0,0.0,0.0,0.0,1125.3144,0,0,1,0,0,0,0,0,0,0,0,0
68366,Medium,3.8,0.0,2.0,0.0,0.65,43.5,60.3,26.7,1.62,3.92,0.0,2.0,0.0,0.0,0.0,0.0,1161.4032,0,0,0,0,1,0,0,0,0,0,0,0
68371,Small,6.3,154.0,0.0,14.0,0.0,70.0,88.8,51.2,8.02,13.46,48.0,0.0,0.0,0.0,0.0,0.0,961.2744,0,1,0,0,0,0,0,0,0,0,0,0
68373,Medium,6.3,154.0,0.0,14.0,0.0,70.0,88.8,51.2,8.02,13.46,48.0,0.0,0.0,0.0,0.0,0.0,1233.5808,0,1,0,0,0,0,0,0,0,0,0,0
68393,Large,4.0,0.0,1.0,0.0,0.82,46.1,61.3,30.9,0.8,13.46,1.0,2.0,0.0,0.0,0.0,0.0,1781.4744,0,0,1,0,0,0,0,0,0,0,0,0
68410,Medium,8.5,38.0,0.0,7.0,0.0,64.2,83.4,44.9,3.3199999999999994,3.92,5.0,1.0,0.0,0.0,0.0,0.0,1125.3144,0,0,0,0,0,0,0,0,1,0,0,0
68464,Medium,7.8,11.0,0.0,2.0,0.1,60.1,72.6,47.7,7.440000000000001,7.52,1.0,5.0,0.0,0.0,0.0,0.0,2053.7808,0,0,0,0,0,0,0,0,1,0,0,0
68492,Small,6.5,69.0,0.0,1.0,0.04,66.8,79.9,53.8,3.49,7.52,1.0,0.0,0.0,0.0,0.0,0.0,403.5384,0,1,0,0,0,0,0,0,0,0,0,0
68506,Medium,6.5,69.0,0.0,1.0,0.04,66.8,79.9,53.8,3.49,7.52,1.0,0.0,0.0,0.0,0.0,0.0,1551.8184,0,1,0,0,0,0,0,0,0,0,0,0
68514,Large,6.7,31.0,3.0,2.0,0.68,62.4,75.4,49.5,1.08,7.52,4.0,0.0,0.0,0.0,0.0,0.0,902.22,0,0,0,0,0,0,0,0,0,0,1,0
68543,Small,6.5,69.0,0.0,1.0,0.04,66.8,79.9,53.8,3.49,7.52,1.0,0.0,0.0,0.0,0.0,0.0,1171.2456,0,1,0,0,0,0,0,0,0,0,0,0
68547,Small,6.9,309.0,1.0,24.0,0.15,74.9,95.0,54.8,1.65,3.92,41.0,0.0,0.0,0.0,0.0,0.0,984.24,0,1,0,0,0,0,0,0,0,0,0,0
68564,Large,6.3,0.0,3.0,0.0,3.08,50.8,62.7,38.8,0.79,7.52,3.0,3.0,0.0,0.0,0.0,0.0,528.2088,0,0,1,0,0,0,0,0,0,0,0,0
68584,Small,7.8,177.0,0.0,18.0,0.0,70.8,92.6,49.0,7.71,8.149999999999999,12.0,1.0,0.0,0.0,0.0,0.0,853.008,0,0,0,0,0,0,1,0,0,0,0,0
68588,Medium,7.8,177.0,0.0,18.0,0.0,70.8,92.6,49.0,7.71,8.149999999999999,12.0,1.0,0.0,0.0,0.0,0.0,1961.9184,0,0,0,0,0,0,1,0,0,0,0,0
68601,Large,7.2,310.0,0.0,26.0,0.0,74.9,95.4,54.4,6.409999999999999,8.149999999999999,25.0,0.0,0.0,0.0,0.0,0.0,1020.3288,0,0,0,0,0,1,0,0,0,0,0,0
68605,Small,7.2,310.0,0.0,26.0,0.0,74.9,95.4,54.4,6.409999999999999,8.149999999999999,25.0,0.0,0.0,0.0,0.0,0.0,1115.472,0,0,0,0,0,1,0,0,0,0,0,0
68607,Small,7.2,310.0,0.0,26.0,0.0,74.9,95.4,54.4,6.409999999999999,8.149999999999999,25.0,0.0,0.0,0.0,0.0,0.0,948.1512,0,0,0,0,0,1,0,0,0,0,0,0
68619,Medium,6.0,115.0,0.0,0.0,0.04,68.7,81.5,56.0,2.9600000000000004,14.48,2.0,0.0,0.0,0.0,0.0,0.0,324.79920000000004,0,1,0,0,0,0,0,0,0,0,0,0
68657,Medium,4.5,27.0,0.0,11.0,0.13,63.1,83.5,42.7,0.21,8.149999999999999,43.0,0.0,0.0,0.0,0.0,0.0,1197.492,0,0,0,0,0,0,0,0,0,0,1,0
68679,Large,4.9,40.0,4.0,4.0,1.66,63.3,75.9,50.8,0.27,14.48,15.0,1.0,0.0,0.0,0.0,0.0,495.4008,0,0,0,0,0,0,0,0,0,1,0,0
68682,Medium,4.9,40.0,4.0,4.0,1.66,63.3,75.9,50.8,0.27,14.48,15.0,1.0,0.0,0.0,0.0,0.0,318.23760000000004,0,0,0,0,0,0,0,0,0,1,0,0
68695,Very Large,8.5,15.0,0.0,1.0,0.0,62.0,74.0,50.1,20.43,24.14,0.0,6.0,0.0,0.0,0.0,0.0,298.5528,0,0,0,0,0,0,1,0,0,0,0,0
68698,Large,4.7,80.0,3.0,8.0,0.72,63.4,78.0,48.8,1.74,13.07,34.0,0.0,0.0,0.0,0.0,0.0,839.8848,0,0,0,0,0,0,0,0,0,0,1,0
68706,Large,4.7,80.0,3.0,8.0,0.72,63.4,78.0,48.8,1.74,13.07,34.0,0.0,0.0,0.0,0.0,0.0,1443.552,0,0,0,0,0,0,0,0,0,0,1,0
68708,Large,6.9,6.0,2.0,0.0,0.96,54.4,67.8,41.0,0.25,12.029999999999998,5.0,0.0,0.0,0.0,0.0,0.0,1433.7096,0,0,1,0,0,0,0,0,0,0,0,0
68709,Very Large,6.9,6.0,2.0,0.0,0.96,54.4,67.8,41.0,0.25,12.029999999999998,5.0,0.0,0.0,0.0,0.0,0.0,1128.5952,0,0,1,0,0,0,0,0,0,0,0,0
68719,Small,6.7,17.0,0.0,0.0,0.0,64.7,71.0,58.4,7.089999999999999,7.969999999999999,0.0,2.0,0.0,0.0,0.0,0.0,616.7904,0,0,0,0,0,1,0,0,0,0,0,0
68866,Small,6.7,171.0,0.0,4.0,0.0,70.7,83.3,58.0,14.43,15.06,1.0,3.0,0.0,0.0,0.0,0.0,5475.6552,0,0,0,0,0,0,1,0,0,0,0,0
68870,Medium,6.5,157.0,0.0,6.0,0.0,70.2,84.7,55.7,11.8,11.96,2.0,1.0,0.0,0.0,0.0,0.0,564.2976,0,0,0,0,0,0,1,0,0,0,0,0
