,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
5978,Medium,5.6,53.0,2.0,3.0,0.41,63.7,75.0,52.4,0.0799999999999999,6.58,3.0,0.0,0.0,0.0,0.0,0.0,1253.2656,0,0,0,0,0,0,0,0,0,0,1,0
5979,Medium,6.5,509.0,0.0,24.0,0.0,81.4,95.4,67.4,3.9,8.93,35.0,2.0,0.0,0.0,0.0,0.0,3028.1784,0,1,0,0,0,0,0,0,0,0,0,0
5980,Very Large,5.4,314.0,0.0,22.0,0.0,75.8,92.1,59.5,2.4,7.140000000000001,51.0,1.0,1.0,28.9,15.9,0.55,8254.4928,0,0,0,0,0,0,0,0,0,0,0,1
5981,Medium,7.4,378.0,0.0,21.0,0.0,77.2,92.3,62.1,5.030000000000001,15.27,22.0,0.0,1.0,0.0,0.0,0.0,1282.7928000000002,0,0,0,0,0,1,0,0,0,0,0,0
5982,Small,9.6,249.0,1.0,9.0,0.19,73.0,86.3,59.8,6.46,17.79,28.0,0.0,0.0,0.0,0.0,0.0,390.4152,0,1,0,0,0,0,0,0,0,0,0,0
5983,Small,7.6,274.0,1.0,22.0,0.45,74.4,94.1,54.8,9.72,20.22,10.0,0.0,0.0,0.0,0.0,0.0,3599.0376,0,0,0,0,0,1,0,0,0,0,0,0
5984,Medium,5.1,34.0,0.0,0.0,0.0,65.3,73.5,57.1,11.86,30.25,0.0,0.0,0.0,0.0,0.0,0.0,810.3576,0,1,0,0,0,0,0,0,0,0,0,0
5985,Very Large,5.6,532.0,0.0,29.0,0.0,82.1,99.8,64.6,8.950000000000001,17.1,45.0,1.0,0.0,0.0,0.0,0.0,2109.5544,0,1,0,0,0,0,0,0,0,0,0,0
5986,Large,6.3,581.0,0.0,28.0,0.0,83.7,97.7,69.8,3.08,10.03,21.0,1.0,1.0,86.5,38.0,0.44,249.3408,0,0,0,0,0,1,0,0,0,0,0,0
5987,Very Large,5.1,80.0,0.0,0.0,0.0,64.6,72.4,56.9,28.08,34.08,0.0,5.0,0.0,0.0,0.0,0.0,2598.3936000000003,0,0,0,0,0,0,1,0,0,0,0,0
5988,Small,8.1,297.0,0.0,25.0,0.0,74.7,93.0,56.5,4.34,5.230000000000001,15.0,2.0,1.0,92.1,24.0,0.26,226.3752,0,0,0,0,0,0,1,0,0,0,0,0
5989,Small,8.3,376.0,0.0,31.0,0.0,77.1,99.6,54.7,3.03,3.2300000000000004,53.0,2.0,1.0,68.0,26.3,0.39,9212.4864,0,1,0,0,0,0,0,0,0,0,0,0
5990,Small,9.4,430.0,1.0,20.0,0.49,79.4,93.6,65.1,9.989999999999998,14.97,13.0,1.0,1.0,54.2,23.4,0.43,390.4152,0,0,0,0,0,0,1,0,0,0,0,0
5991,Large,6.9,80.0,0.0,4.0,0.0,67.0,81.6,52.5,2.640000000000001,2.6500000000000004,5.0,1.0,0.0,0.0,0.0,0.0,833.3232,0,0,0,0,0,0,0,0,1,0,0,0
5992,Very Large,7.6,61.0,4.0,2.0,1.56,65.4,79.5,51.2,0.37,13.57,49.0,0.0,0.0,0.0,0.0,0.0,4169.8968,0,0,0,0,0,0,0,0,0,0,1,0
5993,Very Large,3.8,519.0,0.0,28.0,0.0,81.7,99.9,63.6,11.47,22.47,44.0,2.0,1.0,25.0,7.4,0.3,4963.8504,0,1,0,0,0,0,0,0,0,0,0,0
5994,Small,6.9,458.0,0.0,27.0,0.04,79.8,96.1,63.5,6.41,12.36,19.0,5.0,1.0,86.5,38.0,0.44,374.0112,0,0,0,0,0,1,0,0,0,0,0,0
5995,Medium,7.8,420.0,0.0,29.0,0.0,78.5,96.7,60.3,3.94,7.02,28.0,0.0,1.0,70.8,45.3,0.64,219.8136,0,0,0,0,0,1,0,0,0,0,0,0
5996,Large,5.8,152.0,0.0,10.0,0.09,70.1,87.1,53.1,4.17,14.669999999999998,61.0,0.0,1.0,160.8,54.3,0.34,820.2,0,0,0,0,0,0,0,0,0,0,0,1
5997,Large,6.7,432.0,0.0,26.0,0.0,78.9,99.3,58.6,12.23,13.46,30.0,1.0,0.0,0.0,0.0,0.0,1118.7528,0,0,0,0,0,1,0,0,0,0,0,0
5998,Large,7.4,207.0,0.0,12.0,0.0,71.7,88.1,55.3,9.6,10.47,5.0,7.0,0.0,0.0,0.0,0.0,164.04000000000002,0,0,0,0,0,0,1,0,0,0,0,0
5999,Large,7.6,363.0,0.0,22.0,0.07,77.1,93.8,60.4,7.22,7.8,35.0,0.0,1.0,67.1,20.4,0.3,344.48400000000004,0,0,0,0,0,1,0,0,0,0,0,0
6000,Large,7.8,412.0,0.0,23.0,0.0,78.3,94.2,62.3,4.08,16.669999999999998,25.0,0.0,0.0,0.0,0.0,0.0,298.5528,0,0,0,0,0,1,0,0,0,0,0,0
6001,Very Large,7.4,225.0,5.0,15.0,1.34,71.6,86.0,57.3,11.12,13.11,1.0,4.0,1.0,56.5,20.6,0.36,183.7248,0,0,0,0,0,0,1,0,0,0,0,0
6002,Small,7.2,0.0,2.0,0.0,0.81,53.1,67.4,38.7,6.8,8.88,0.0,15.0,0.0,0.0,0.0,0.0,3782.7624,0,0,0,0,0,0,0,1,0,0,0,0
6003,Very Large,6.3,236.0,0.0,19.0,0.03,72.3,90.2,54.4,0.77,7.02,55.0,0.0,1.0,70.8,45.3,0.64,2168.6088,0,0,0,0,0,0,0,0,0,0,0,1
6004,Large,5.1,43.0,5.0,1.0,2.73,58.0,69.6,46.5,19.74,22.47,0.0,15.0,1.0,54.0,15.0,0.28,2818.2072000000003,1,0,0,0,0,0,0,0,0,0,0,0
6005,Medium,7.4,619.0,0.0,31.0,0.0,85.0,101.1,68.9,5.07,7.1000000000000005,27.0,2.0,1.0,41.8,20.2,0.48,961.2744,0,0,0,0,0,1,0,0,0,0,0,0
6006,Large,4.9,568.0,0.0,30.0,0.0,83.3,100.5,66.1,16.28,19.25,27.0,9.0,1.0,41.6,14.6,0.35,5314.896000000001,0,0,0,0,0,1,0,0,0,0,0,0
6007,Small,7.4,0.0,2.0,0.0,0.7,49.5,57.0,42.1,43.27,45.06,0.0,21.0,0.0,0.0,0.0,0.0,1253.2656,0,0,0,0,0,0,0,0,1,0,0,0
6008,Small,5.6,550.0,0.0,28.0,0.0,82.8,98.0,67.5,5.39,6.73,20.0,1.0,0.0,0.0,0.0,0.0,1049.856,0,0,0,0,0,1,0,0,0,0,0,0
6009,Very Large,5.1,43.0,1.0,7.0,0.14,63.4,78.8,48.0,25.78,27.86,3.0,7.0,0.0,0.0,0.0,0.0,2801.8032000000003,0,0,0,0,0,0,0,0,1,0,0,0
6010,Very Large,6.9,327.0,0.0,24.0,0.0,75.9,94.3,57.5,3.12,9.69,58.0,0.0,1.0,123.5,49.0,0.4,954.7128,0,0,0,0,0,0,0,0,0,0,0,1
6011,Large,4.3,446.0,0.0,25.0,0.0,79.4,95.3,63.5,4.079999999999999,11.869999999999996,31.0,1.0,0.0,0.0,0.0,0.0,1794.5976,0,1,0,0,0,0,0,0,0,0,0,0
6012,Large,5.6,484.0,0.0,26.0,0.0,80.6,97.4,63.8,14.62,25.82,42.0,2.0,1.0,13.2,4.4,0.33,7736.1264,0,1,0,0,0,0,0,0,0,0,0,0
6013,Medium,5.1,0.0,0.0,0.0,0.09,57.0,63.5,50.4,35.11000000000001,59.89000000000001,0.0,5.0,0.0,0.0,0.0,0.0,374.0112,0,0,0,0,0,1,0,0,0,0,0,0
6014,Medium,6.0,26.0,4.0,0.0,2.71,58.7,71.5,45.8,5.18,14.15,0.0,5.0,0.0,0.0,0.0,0.0,1984.884,0,0,0,1,0,0,0,0,0,0,0,0
6015,Large,5.6,681.0,0.0,31.0,0.0,87.0,100.7,73.2,3.2,4.93,48.0,0.0,1.0,18.3,6.3,0.34,1968.48,0,1,0,0,0,0,0,0,0,0,0,0
6016,Very Large,7.4,71.0,6.0,3.0,3.09,62.5,74.7,50.2,0.39,17.56,40.0,0.0,0.0,0.0,0.0,0.0,951.432,0,0,0,0,0,0,0,0,0,0,1,0
6017,Very Large,4.5,14.0,1.0,1.0,0.29,60.8,73.9,47.6,1.31,7.120000000000001,0.0,1.0,0.0,0.0,0.0,0.0,3267.6768,0,0,0,0,0,0,0,0,0,0,1,0
6018,Small,8.9,6.0,2.0,0.0,0.26,60.9,68.2,53.6,12.63,14.579999999999998,0.0,4.0,0.0,0.0,0.0,0.0,236.2176,0,0,0,0,0,0,1,0,0,0,0,0
6019,Large,6.0,472.0,0.0,29.0,0.0,80.2,98.7,61.8,16.8,27.63,10.0,7.0,0.0,0.0,0.0,0.0,478.9968,0,0,0,0,0,1,0,0,0,0,0,0
6020,Medium,6.0,583.0,0.0,31.0,0.0,83.8,101.8,65.9,11.32,12.910000000000002,32.0,1.0,1.0,58.4,59.5,1.02,278.868,0,0,0,0,0,1,0,0,0,0,0,0
6021,Small,11.9,23.0,0.0,0.0,0.0,64.8,72.1,57.5,8.44,16.96,0.0,0.0,0.0,0.0,0.0,0.0,446.1888,0,0,0,0,0,1,0,0,0,0,0,0
6022,Medium,8.9,38.0,0.0,4.0,0.0,63.7,80.9,46.5,11.640000000000002,13.250000000000002,0.0,7.0,0.0,0.0,0.0,0.0,433.0656,0,0,0,0,0,0,0,0,1,0,0,0
6023,Very Large,4.9,126.0,0.0,13.0,0.0,68.4,86.8,50.0,25.44,28.34,6.0,1.0,0.0,0.0,0.0,0.0,3917.2752,0,0,0,0,0,0,1,0,0,0,0,0
6024,Small,4.9,458.0,0.0,28.0,0.0,79.8,97.1,62.5,12.760000000000002,21.22,49.0,1.0,1.0,52.9,25.2,0.48,875.9736,0,1,0,0,0,0,0,0,0,0,0,0
6025,Medium,3.4,43.0,0.0,5.0,0.02,63.2,75.4,51.1,0.37,2.92,38.0,0.0,0.0,0.0,0.0,0.0,1751.9472,0,0,0,0,0,0,0,0,0,0,1,0
6026,Medium,8.5,400.0,0.0,20.0,0.0,78.3,93.9,62.8,8.02,9.12,10.0,10.0,1.0,34.6,8.2,0.24,1555.0992,0,0,0,0,0,0,1,0,0,0,0,0
6027,Medium,7.4,665.0,0.0,31.0,0.0,86.4,101.6,71.3,5.77,9.12,30.0,2.0,1.0,34.6,8.2,0.24,997.3632,0,0,0,0,0,1,0,0,0,0,0,0
6028,Very Large,2.9,181.0,1.0,16.0,0.18,70.8,90.2,51.4,13.03,42.27,34.0,0.0,0.0,0.0,0.0,0.0,1125.3144,0,0,0,0,0,0,0,0,0,0,0,1
6029,Small,4.3,22.0,2.0,0.0,0.48,58.9,72.3,45.4,2.68,5.12,0.0,5.0,0.0,0.0,0.0,0.0,1683.0504,0,0,0,0,1,0,0,0,0,0,0,0
6030,Small,8.5,270.0,0.0,15.0,0.0,73.7,89.6,57.9,2.11,10.239999999999998,14.0,0.0,0.0,0.0,0.0,0.0,626.6328,0,0,0,0,0,1,0,0,0,0,0,0
6031,Medium,9.8,588.0,0.0,27.0,0.0,84.0,96.9,71.1,1.78,2.5,22.0,1.0,0.0,0.0,0.0,0.0,4202.7048,0,0,0,0,0,0,0,0,1,0,0,0
6032,Very Large,4.0,286.0,0.0,23.0,0.0,74.2,93.3,55.2,18.78,28.34,19.0,0.0,0.0,0.0,0.0,0.0,3366.1008,0,0,0,0,0,1,0,0,0,0,0,0
6033,Very Large,4.7,25.0,2.0,2.0,0.63,63.0,81.9,44.1,3.0500000000000003,8.59,0.0,0.0,1.0,9.7,4.3,0.44,3638.4072,0,0,0,0,0,1,0,0,0,0,0,0
6034,Small,6.0,327.0,0.0,24.0,0.0,75.5,93.1,58.0,7.17,12.09,46.0,0.0,1.0,109.5,34.0,0.31,7289.9376,0,1,0,0,0,0,0,0,0,0,0,0
6035,Large,7.4,286.0,0.0,19.0,0.03,74.0,89.9,58.2,22.08,25.82,0.0,11.0,1.0,88.9,42.6,0.48,3093.7944,0,0,0,0,0,0,0,0,1,0,0,0
6036,Very Large,15.7,216.0,0.0,12.0,0.0,72.1,86.7,57.5,15.410000000000002,16.99,13.0,2.0,1.0,76.0,30.2,0.4,4078.0344,0,0,0,0,0,0,1,0,0,0,0,0
6037,Small,6.7,139.0,0.0,9.0,0.0,69.1,84.4,53.7,8.38,17.64,25.0,0.0,0.0,0.0,0.0,0.0,456.0312,0,0,0,0,0,0,0,0,0,0,0,1
6038,Large,4.9,157.0,0.0,5.0,0.04,70.1,81.2,59.0,5.6,6.659999999999999,11.0,0.0,0.0,0.0,0.0,0.0,1660.0848,0,0,0,0,0,0,1,0,0,0,0,0
6039,Small,7.8,420.0,0.0,29.0,0.0,78.5,96.7,60.3,3.94,7.02,28.0,0.0,0.0,0.0,0.0,0.0,255.9024,0,0,0,0,0,1,0,0,0,0,0,0
6040,Small,8.3,287.0,1.0,20.0,0.37,74.4,90.7,58.2,5.21,7.04,15.0,3.0,0.0,0.0,0.0,0.0,144.3552,0,0,0,0,0,0,1,0,0,0,0,0
6041,Small,7.6,16.0,0.0,1.0,0.0,63.0,70.9,55.2,9.54,14.63,1.0,0.0,0.0,0.0,0.0,0.0,305.1144,0,1,0,0,0,0,0,0,0,0,0,0
6042,Medium,6.3,0.0,0.0,0.0,0.06,53.0,68.6,37.5,1.97,11.37,0.0,3.0,1.0,24.5,7.0,0.29,249.3408,0,0,0,0,1,0,0,0,0,0,0,0
6043,Very Large,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,91.7,57.3,0.62,6056.3568000000005,0,0,0,0,0,0,1,0,0,0,0,0
6044,Very Large,8.5,374.0,0.0,20.0,0.0,77.5,92.9,62.1,12.37,13.57,10.0,1.0,0.0,0.0,0.0,0.0,3038.0208,0,0,0,0,0,0,1,0,0,0,0,0
6045,Large,6.9,292.0,1.0,16.0,0.3,74.7,88.8,60.6,2.59,6.85,44.0,0.0,1.0,10.0,5.0,0.5,974.3976,0,0,0,0,0,0,0,0,0,0,0,1
6046,Small,4.9,126.0,0.0,13.0,0.0,68.4,86.8,50.0,25.44,28.34,6.0,1.0,0.0,0.0,0.0,0.0,1505.8872,0,0,0,0,0,0,1,0,0,0,0,0
6047,Medium,8.3,13.0,2.0,0.0,1.17,52.5,65.0,40.0,1.2,3.1299999999999994,3.0,2.0,0.0,0.0,0.0,0.0,1141.7184,0,0,0,0,1,0,0,0,0,0,0,0
6048,Large,4.3,0.0,0.0,0.0,0.19,53.5,60.5,46.5,21.95,36.27,0.0,0.0,1.0,110.0,49.0,0.45,616.7904,0,0,0,0,0,0,0,0,0,0,0,1
6049,Medium,9.2,392.0,0.0,24.0,0.02,78.1,93.7,62.4,4.659999999999999,6.5600000000000005,10.0,3.0,1.0,48.3,18.6,0.39,570.8592,0,0,0,0,0,0,1,0,0,0,0,0
6050,Medium,6.0,562.0,0.0,27.0,0.01,83.1,99.2,67.0,4.249999999999999,22.33,51.0,0.0,1.0,79.1,30.1,0.38,5606.8872,0,1,0,0,0,0,0,0,0,0,0,0
6051,Small,6.7,375.0,1.0,24.0,0.85,77.5,94.1,61.0,1.5699999999999998,7.66,57.0,1.0,0.0,0.0,0.0,0.0,3080.6712,0,0,0,0,0,0,0,0,0,0,0,1
6052,Very Large,6.3,9.0,2.0,0.0,0.48,62.2,73.5,51.0,0.26,14.49,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6053,Large,6.7,252.0,4.0,17.0,1.16,72.8,88.2,57.5,12.22,14.34,1.0,3.0,0.0,0.0,0.0,0.0,259.1832,0,0,0,0,0,0,1,0,0,0,0,0
6054,Medium,8.5,268.0,0.0,18.0,0.0,73.9,90.3,57.4,8.79,9.45,9.0,1.0,1.0,70.8,45.3,0.64,2506.5312,0,0,0,0,0,0,1,0,0,0,0,0
6055,Small,7.6,521.0,0.0,28.0,0.0,81.8,99.0,64.7,11.999999999999998,18.290000000000003,14.0,4.0,0.0,0.0,0.0,0.0,118.1088,0,0,0,0,0,1,0,0,0,0,0,0
6056,Large,6.9,244.0,0.0,12.0,0.05,72.7,85.7,59.6,3.07,3.09,4.0,1.0,1.0,5.6,2.4,0.43,820.2,0,0,0,0,0,0,0,0,1,0,0,0
6057,Very Large,7.4,495.0,0.0,27.0,0.0,81.5,95.6,67.4,1.44,2.37,18.0,3.0,1.0,6.0,1.5,0.25,6440.2104,0,0,0,0,0,0,1,0,0,0,0,0
6058,Medium,4.9,97.0,0.0,0.0,0.0,68.0,77.9,58.1,11.02,11.01,0.0,0.0,0.0,0.0,0.0,0.0,1499.3256,0,0,0,0,0,1,0,0,0,0,0,0
6059,Large,7.8,357.0,0.0,20.0,0.0,76.9,93.1,60.7,6.25,7.3,9.0,7.0,1.0,34.6,8.2,0.24,492.12,0,0,0,0,0,0,1,0,0,0,0,0
6060,Large,8.9,0.0,0.0,0.0,0.0,48.3,66.5,30.1,6.69,6.470000000000001,0.0,7.0,1.0,72.8,34.1,0.47,4032.1032,0,0,0,0,0,0,0,1,0,0,0,0
6061,Large,4.0,386.0,0.0,19.0,0.0,77.9,92.0,63.8,0.8899999999999999,4.05,48.0,1.0,0.0,0.0,0.0,0.0,2047.2192,0,0,0,0,0,0,0,0,0,0,0,1
6062,Small,7.4,139.0,2.0,5.0,0.3,69.0,82.5,55.6,16.279999999999998,17.48,3.0,3.0,1.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,0,0,0,1,0,0,0
6063,Small,5.6,256.0,0.0,3.0,0.01,73.5,81.9,65.2,1.09,6.09,0.0,0.0,0.0,0.0,0.0,0.0,1282.7928000000002,0,0,0,0,0,0,0,0,0,0,0,1
6064,Small,7.6,587.0,0.0,30.0,0.08,83.9,100.0,67.9,10.19,12.63,33.0,2.0,1.0,43.0,14.0,0.33,862.8504,0,0,0,0,0,1,0,0,0,0,0,0
6065,Large,4.5,329.0,1.0,21.0,0.55,75.7,92.1,59.3,3.19,22.13,59.0,0.0,1.0,0.0,0.0,0.0,1020.3288,0,0,0,0,0,0,0,0,0,0,0,1
6066,Large,7.6,47.0,0.0,4.0,0.0,63.2,79.1,47.3,7.02,7.02,0.0,9.0,1.0,77.1,27.9,0.36,167.32080000000002,1,0,0,0,0,0,0,0,0,0,0,0
6067,Very Large,6.0,379.0,1.0,21.0,0.16,77.6,94.4,60.9,9.650000000000002,34.03,56.0,1.0,1.0,38.6,33.6,0.87,4324.0944,0,0,0,0,0,0,0,0,0,0,0,1
6068,Small,7.6,333.0,0.0,24.0,0.07,76.1,93.5,58.7,8.85,10.59,3.0,3.0,1.0,0.0,0.0,0.0,232.9368,0,0,0,0,0,0,1,0,0,0,0,0
6069,Large,6.0,398.0,0.0,28.0,0.0,77.8,95.7,60.0,9.6,14.78,26.0,0.0,1.0,19.5,9.0,0.46,246.06,0,0,0,0,0,1,0,0,0,0,0,0
6070,Medium,6.9,440.0,0.0,22.0,0.0,79.7,93.7,65.6,1.92,2.18,11.0,0.0,1.0,56.8,27.6,0.49,967.836,0,0,0,0,0,0,1,0,0,0,0,0
6071,Medium,10.1,127.0,0.0,9.0,0.03,68.7,83.6,53.7,9.61,9.87,2.0,4.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,0,0,0,1,0,0,0
6072,Medium,3.6,258.0,0.0,20.0,0.0,73.3,92.1,54.5,11.849999999999998,22.06,26.0,0.0,0.0,0.0,0.0,0.0,1361.5320000000002,0,1,0,0,0,0,0,0,0,0,0,0
6073,Large,7.6,269.0,0.0,26.0,0.01,73.7,94.9,52.5,1.6300000000000003,2.75,56.0,0.0,1.0,104.0,32.9,0.32,9707.8872,0,1,0,0,0,0,0,0,0,0,0,0
6074,Medium,7.6,232.0,0.0,17.0,0.02,72.2,89.3,55.2,1.1,10.91,44.0,0.0,0.0,0.0,0.0,0.0,6.5616,0,0,0,0,0,0,0,0,0,0,0,1
6075,Very Large,7.2,213.0,0.0,9.0,0.0,72.1,86.0,58.1,3.2,4.46,5.0,2.0,0.0,0.0,0.0,0.0,2795.2416000000003,0,0,0,0,0,0,1,0,0,0,0,0
6076,Medium,6.5,549.0,0.0,30.0,0.0,82.7,100.1,65.4,8.96,8.71,29.0,1.0,0.0,0.0,0.0,0.0,226.3752,0,0,0,0,0,1,0,0,0,0,0,0
6077,Medium,8.9,162.0,0.0,11.0,0.09,69.9,86.1,53.7,1.46,1.9,6.0,3.0,1.0,36.9,15.8,0.43,5921.844,0,0,0,0,0,0,1,0,0,0,0,0
6078,Medium,5.6,568.0,0.0,31.0,0.0,83.3,100.4,66.3,7.979999999999999,11.909999999999998,15.0,2.0,1.0,81.3,31.3,0.38,429.7848,0,0,0,0,0,1,0,0,0,0,0,0
6079,Medium,5.4,250.0,0.0,15.0,0.01,72.6,86.9,58.3,1.74,12.73,48.0,0.0,0.0,0.0,0.0,0.0,3510.456,0,0,0,0,0,0,0,0,0,0,1,0
6080,Very Large,4.9,413.0,0.0,27.0,0.37,78.3,93.6,63.0,9.02,10.32,12.0,1.0,0.0,0.0,0.0,0.0,2562.3048000000003,0,0,0,0,0,1,0,0,0,0,0,0
6081,Medium,5.1,139.0,1.0,10.0,0.66,68.5,84.4,52.7,0.5900000000000001,4.91,50.0,0.0,0.0,0.0,0.0,0.0,246.06,0,0,0,0,0,0,0,0,0,0,1,0
6082,Medium,6.3,21.0,0.0,0.0,0.1,63.1,74.1,52.2,2.88,15.8,3.0,0.0,0.0,0.0,0.0,0.0,259.1832,0,0,0,0,0,0,0,0,0,0,1,0
6083,Small,8.7,61.0,2.0,6.0,0.47,64.6,83.3,46.0,0.81,1.23,3.0,0.0,1.0,14.0,4.7,0.34,3149.568,0,0,0,0,0,0,0,0,1,0,0,0
6084,Small,9.2,247.0,0.0,18.0,0.0,73.0,91.3,54.6,8.440000000000001,11.12,1.0,6.0,1.0,0.0,0.0,0.0,400.2576,0,0,0,0,0,0,0,0,1,0,0,0
6085,Very Large,7.6,9.0,1.0,0.0,0.53,59.6,76.5,42.6,2.56,20.22,27.0,1.0,0.0,0.0,0.0,0.0,1847.0904,0,0,0,0,0,0,0,0,0,0,1,0
6086,Very Large,8.5,270.0,0.0,15.0,0.0,73.7,89.6,57.9,2.11,10.239999999999998,14.0,0.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,1,0,0,0,0,0,0
6087,Medium,8.1,643.0,0.0,29.0,0.0,86.4,101.5,71.3,2.19,3.28,33.0,0.0,0.0,0.0,0.0,0.0,2204.6976,0,0,0,0,0,0,1,0,0,0,0,0
6088,Very Large,8.3,326.0,1.0,24.0,0.39,75.9,96.5,55.2,2.13,0.7400000000000001,5.0,3.0,1.0,3.0,1.0,0.33,9855.5232,0,0,0,0,0,0,1,0,0,0,0,0
6089,Medium,8.3,5.0,0.0,0.0,0.01,63.0,70.6,55.4,9.85,14.579999999999998,0.0,6.0,0.0,0.0,0.0,0.0,255.9024,0,0,0,0,0,1,0,0,0,0,0,0
6090,Small,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,367.4496,0,0,0,0,0,0,1,0,0,0,0,0
6091,Small,4.9,157.0,0.0,5.0,0.04,70.1,81.2,59.0,5.6,6.659999999999999,11.0,0.0,0.0,0.0,0.0,0.0,1538.6952,0,0,0,0,0,0,1,0,0,0,0,0
6092,Very Large,4.3,401.0,0.0,24.0,0.0,77.9,97.0,58.9,30.739999999999995,55.68000000000001,17.0,1.0,0.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,1,0,0,0,0,0,0
6093,Small,4.3,26.0,1.0,3.0,0.37,63.0,74.7,51.3,1.08,9.04,0.0,0.0,0.0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,0,0,0,0,0,0,1
6094,Very Large,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,65.6,33.8,0.52,3907.4328,0,0,0,0,0,0,1,0,0,0,0,0
6095,Very Large,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,159.3,76.6,0.48,3120.0408,0,0,0,0,0,1,0,0,0,0,0,0
6096,Medium,6.7,398.0,1.0,25.0,0.26,77.9,93.4,62.3,9.99,25.33,50.0,0.0,1.0,95.7,47.3,0.49,767.7072000000001,0,1,0,0,0,0,0,0,0,0,0,0
6097,Medium,7.6,472.0,0.0,29.0,0.0,80.2,96.3,64.1,3.21,8.9,27.0,1.0,1.0,0.0,0.0,0.0,1076.1024,0,0,0,0,0,1,0,0,0,0,0,0
6098,Medium,5.4,581.0,0.0,31.0,0.0,83.7,100.1,67.3,23.66,29.06,15.0,4.0,1.0,92.7,42.8,0.46,4265.04,0,0,0,0,0,1,0,0,0,0,0,0
6099,Small,7.4,598.0,0.0,29.0,0.01,84.3,99.9,68.7,10.55,11.37,38.0,2.0,1.0,24.5,7.0,0.29,741.4608000000001,0,0,0,0,0,1,0,0,0,0,0,0
6100,Small,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,1.0,28.0,7.5,0.27,1335.2856000000002,0,1,0,0,0,0,0,0,0,0,0,0
6101,Medium,8.1,88.0,0.0,8.0,0.0,66.6,83.2,50.0,5.2700000000000005,5.840000000000001,11.0,0.0,0.0,0.0,0.0,0.0,957.9936,0,0,0,0,0,0,1,0,0,0,0,0
6102,Very Large,5.1,45.0,4.0,1.0,2.17,63.4,81.9,45.0,4.6000000000000005,8.26,0.0,3.0,1.0,34.2,17.2,0.5,7591.7712,0,0,0,0,0,1,0,0,0,0,0,0
6103,Medium,6.7,264.0,0.0,17.0,0.0,73.5,90.5,56.6,6.19,15.37,33.0,0.0,1.0,9.7,4.3,0.44,1456.6752,0,1,0,0,0,0,0,0,0,0,0,0
6104,Small,6.7,634.0,0.0,28.0,0.04,85.5,99.7,71.2,6.789999999999999,22.13,32.0,2.0,1.0,0.0,0.0,0.0,544.6128,0,0,0,0,0,1,0,0,0,0,0,0
6105,Small,8.1,384.0,0.0,23.0,0.0,77.4,93.4,61.3,5.169999999999999,10.25,39.0,0.0,1.0,61.1,17.6,0.29,1040.0136,0,1,0,0,0,0,0,0,0,0,0,0
6106,Very Large,4.9,542.0,0.0,30.0,0.0,82.5,98.5,66.5,14.23,22.33,28.0,1.0,1.0,65.6,33.8,0.52,4593.12,0,0,0,0,0,1,0,0,0,0,0,0
6107,Very Large,7.4,665.0,0.0,31.0,0.0,86.4,101.6,71.3,5.77,9.12,30.0,2.0,1.0,74.8,31.2,0.42,2680.4136000000003,0,0,0,0,0,1,0,0,0,0,0,0
6108,Large,4.9,126.0,0.0,13.0,0.0,68.4,86.8,50.0,25.44,28.34,6.0,1.0,0.0,0.0,0.0,0.0,59.0544,0,0,0,0,0,0,1,0,0,0,0,0
6109,Very Large,6.3,23.0,0.0,1.0,0.01,63.2,69.9,56.5,3.69,3.84,0.0,2.0,0.0,0.0,0.0,0.0,921.9048,0,0,0,0,0,0,0,0,1,0,0,0
6110,Medium,7.2,529.0,0.0,31.0,0.0,82.1,100.2,64.0,9.95,14.669999999999998,16.0,3.0,1.0,98.0,43.4,0.44,160.75920000000002,0,0,0,0,0,1,0,0,0,0,0,0
6111,Large,6.9,429.0,1.0,21.0,0.34,79.3,94.7,63.9,24.51,29.29,10.0,13.0,1.0,159.3,76.6,0.48,705.3720000000001,0,0,0,0,0,0,1,0,0,0,0,0
6112,Very Large,6.3,146.0,1.0,7.0,0.34,68.7,81.1,56.4,1.13,3.74,40.0,1.0,0.0,0.0,0.0,0.0,2188.2936,0,0,0,0,0,0,0,0,0,0,1,0
